bldg_id,log,lat,area,meshblock,hhold_id
4626,8416342.20,518265.11,104.09,Amanave,453
4627,8416353.84,518288.46,154.17,Amanave,460
4632,8416367.98,518301.25,147.05,Amanave,437
4634,8416360.77,518337.21,96.00,Amanave,444
4637,8416374.06,518345.41,77.07,Amanave,455
4646,8416331.32,518278.33,156.01,Amanave,424
4647,8416335.57,518301.57,105.92,Amanave,431
4648,8416401.47,518386.31,104.92,Amanave,452
4649,8416421.68,518307.84,122.36,Amanave,428
4654,8416228.75,518376.97,125.66,Amanave,459
4658,8416186.52,518384.44,147.26,Amanave,454
4665,8416188.10,518443.69,80.73,Amanave,438
4667,8416150.02,518399.07,123.69,Amanave,463
4675,8416159.10,518412.41,149.72,Amanave,443
4677,8416045.30,518455.44,86.67,Amanave,440
4678,8416215.27,518513.56,83.65,Amanave,451
4697,8416374.62,518110.85,84.31,Amanave,445
4699,8416300.15,518386.56,81.33,Amanave,430
4707,8416510.99,517916.94,89.06,Amanave,426
4572,8416807.58,518082.14,298.81,Amanave,-1
4573,8416776.04,517949.13,186.67,Amanave,-1
4574,8416766.12,517933.66,216.96,Amanave,-1
4576,8416654.59,518059.12,73.54,Amanave,-1
4577,8416677.15,518082.39,183.26,Amanave,-1
4579,8416604.34,518014.76,31.27,Amanave,-1
4580,8416614.42,518027.41,62.55,Amanave,-1
4586,8416557.12,517910.58,31.13,Amanave,-1
4587,8416526.71,518000.77,294.10,Amanave,-1
4589,8416621.94,518028.75,69.91,Amanave,-1
4592,8416368.91,517824.87,257.69,Amanave,-1
4597,8416407.71,518109.19,40.76,Amanave,-1
4600,8416397.01,518091.65,57.28,Amanave,-1
4603,8416395.24,518154.49,201.11,Amanave,-1
4607,8416416.62,518132.16,54.28,Amanave,-1
4608,8416438.81,518147.99,32.99,Amanave,-1
4610,8416417.96,518167.78,211.43,Amanave,-1
4617,8416384.65,518246.27,217.64,Amanave,-1
4619,8416399.82,518179.17,221.57,Amanave,-1
4623,8416329.47,518234.83,47.94,Amanave,-1
4625,8416359.50,518219.09,203.71,Amanave,-1
4628,8416309.77,518222.47,48.23,Amanave,-1
4629,8416293.07,518280.32,278.56,Amanave,-1
4630,8416283.03,518308.43,173.02,Amanave,-1
4631,8416315.45,518292.41,185.62,Amanave,-1
4633,8416337.23,518324.27,296.39,Amanave,-1
4635,8416333.03,518350.09,204.80,Amanave,-1
4636,8416351.75,518364.43,255.91,Amanave,-1
4638,8416315.62,518359.18,163.60,Amanave,-1
4641,8416271.17,518328.80,220.95,Amanave,-1
4642,8416263.59,518310.90,244.83,Amanave,-1
4645,8416305.03,518312.57,248.80,Amanave,-1
4651,8416380.48,518190.53,60.04,Amanave,-1
4653,8416210.94,518319.58,42.57,Amanave,-1
4655,8416207.42,518372.73,209.74,Amanave,-1
4656,8416233.30,518419.96,292.60,Amanave,-1
4661,8416188.01,518341.19,276.40,Amanave,-1
4662,8416220.98,518482.31,266.92,Amanave,-1
4663,8416251.33,518462.87,199.90,Amanave,-1
4668,8416161.24,518444.63,164.05,Amanave,-1
4676,8416096.30,518475.87,42.46,Amanave,-1
4679,8416285.72,518474.68,205.16,Amanave,-1
4680,8416285.25,518426.30,182.54,Amanave,-1
4682,8416366.26,518377.43,54.97,Amanave,-1
4683,8416386.09,518367.49,53.45,Amanave,-1
4684,8416449.00,518168.75,36.59,Amanave,-1
4685,8416437.22,518196.92,53.20,Amanave,-1
4686,8416409.22,518205.30,65.76,Amanave,-1
4688,8416441.69,518241.74,34.66,Amanave,-1
4689,8416476.14,518269.95,72.59,Amanave,-1
4690,8416487.06,518257.64,55.94,Amanave,-1
4692,8416404.89,518258.02,63.00,Amanave,-1
4695,8416422.53,518097.08,251.89,Amanave,-1
4700,8416226.48,518397.86,58.67,Amanave,-1
4701,8416190.88,518405.84,58.49,Amanave,-1
4702,8416224.48,518350.51,241.68,Amanave,-1
4703,8416244.73,518335.85,199.37,Amanave,-1
4704,8416199.53,518333.68,32.53,Amanave,-1
4705,8416159.83,518363.14,56.69,Amanave,-1
4708,8416458.82,518101.28,38.62,Amanave,-1
4710,8416414.84,518068.73,45.52,Amanave,-1
4712,8416341.33,518310.61,47.41,Amanave,-1
4717,8416337.69,518285.49,40.10,Amanave,-1
4718,8416332.00,518382.85,43.23,Amanave,-1
4719,8416190.06,518486.07,70.07,Amanave,-1
2488,8421863.92,540371.88,118.62,Amaua,469
2489,8421878.77,540353.29,146.11,Amaua,474
2490,8421884.98,540383.10,84.34,Amaua,466
2493,8421947.39,540300.74,119.07,Amaua,467
2495,8421989.56,540328.77,67.70,Amaua,483
2496,8421999.02,540318.96,85.51,Amaua,492
2498,8422010.98,540305.74,98.63,Amaua,480
2499,8422011.80,540489.98,199.82,Amaua,481
2500,8422022.72,540257.50,156.21,Amaua,473
2502,8422062.67,540512.63,149.40,Amaua,489
2503,8422094.09,540524.72,182.63,Amaua,472
2505,8422112.42,540540.19,202.25,Amaua,470
2506,8422131.32,540551.03,118.05,Amaua,478
2507,8422134.10,540513.97,226.60,Amaua,475
2510,8422178.20,540636.10,160.45,Amaua,468
2512,8422188.78,540623.21,151.89,Amaua,485
2513,8422194.70,540666.55,181.98,Amaua,482
2515,8422207.03,540544.90,129.37,Amaua,476
2516,8422218.54,540575.54,141.48,Amaua,488
2517,8422225.60,540681.80,45.92,Amaua,479
2518,8422222.34,540636.09,148.44,Amaua,471
2520,8422228.28,540726.46,110.20,Amaua,490
2521,8422233.15,540775.66,177.85,Amaua,484
2522,8422236.69,540805.47,52.59,Amaua,491
2523,8422255.54,540548.36,67.38,Amaua,487
2524,8422258.87,540842.48,43.12,Amaua,486
2527,8422308.50,540566.59,134.63,Amaua,465
2528,8422268.64,540808.10,70.16,Amaua,477
2491,8421891.13,540394.87,35.28,Amaua,-1
2504,8422111.64,540455.68,34.25,Amaua,-1
2508,8422148.46,540536.26,226.81,Amaua,-1
2519,8422225.22,540711.94,270.21,Amaua,-1
2525,8422266.79,540540.75,38.62,Amaua,-1
2526,8422296.84,540662.41,268.45,Amaua,-1
8143,8421376.17,543957.78,59.67,Amouli,539
8144,8421376.61,543629.38,166.10,Amouli,612
8145,8421400.49,543976.22,46.09,Amouli,507
8147,8421623.04,544318.64,31.91,Amouli,568
8148,8421626.27,544346.23,262.12,Amouli,578
8149,8421639.55,544375.72,152.59,Amouli,548
8152,8421655.78,544408.60,76.30,Amouli,547
8153,8421655.43,544474.82,192.39,Amouli,607
8154,8421668.21,544324.74,42.22,Amouli,572
8155,8421676.13,544432.82,143.28,Amouli,626
8156,8421754.25,544435.63,122.43,Amouli,599
8157,8421757.33,544463.55,209.49,Amouli,583
8158,8421780.57,544447.19,43.61,Amouli,560
8159,8421778.88,544461.59,151.78,Amouli,592
8161,8421787.08,544425.50,71.28,Amouli,589
8162,8421792.00,544412.02,53.25,Amouli,596
8163,8421802.83,544501.35,91.95,Amouli,587
8164,8421813.84,544446.85,31.67,Amouli,611
8165,8421821.63,544524.98,85.79,Amouli,622
8166,8421843.23,544565.14,30.30,Amouli,635
8168,8421854.64,544579.80,120.35,Amouli,609
8170,8421883.41,544321.38,36.11,Amouli,588
8171,8421889.80,545474.83,44.31,Amouli,550
8172,8421898.73,544592.61,222.91,Amouli,518
8173,8421904.87,544630.51,241.22,Amouli,515
8174,8421917.22,545497.79,144.01,Amouli,619
8175,8421921.31,545524.89,98.06,Amouli,553
8176,8421923.99,544623.49,218.18,Amouli,524
8177,8421926.61,544595.08,193.07,Amouli,604
8178,8421930.14,544571.66,79.52,Amouli,505
8180,8421937.39,545535.96,69.98,Amouli,623
8181,8421946.54,544533.47,87.75,Amouli,603
8182,8421955.56,544508.89,153.11,Amouli,532
8183,8421959.97,544569.13,46.43,Amouli,616
8184,8421963.90,544623.54,123.92,Amouli,595
8185,8421968.77,544669.73,46.26,Amouli,620
8186,8421965.26,544597.68,126.11,Amouli,561
8187,8421971.08,544533.72,249.04,Amouli,579
8188,8421975.57,544572.29,132.61,Amouli,527
8190,8421983.12,544645.41,154.75,Amouli,525
8191,8421985.24,544494.08,100.55,Amouli,528
8192,8421985.16,544613.79,92.23,Amouli,586
8194,8421990.64,544759.67,173.60,Amouli,536
8195,8422002.15,544895.87,98.31,Amouli,546
8197,8422012.25,544433.39,124.46,Amouli,571
8198,8422010.57,544795.93,179.90,Amouli,519
8199,8422012.56,544599.98,186.49,Amouli,502
8200,8422015.56,544865.58,137.14,Amouli,506
8201,8422019.98,544444.21,57.42,Amouli,542
8202,8422022.73,544743.25,56.63,Amouli,574
8203,8422023.44,544684.41,57.74,Amouli,540
8204,8422023.77,544572.75,64.20,Amouli,537
8205,8422026.26,544783.54,96.31,Amouli,573
8207,8422028.03,544885.80,166.80,Amouli,569
8208,8422031.19,544758.78,291.77,Amouli,493
8209,8422037.78,544911.44,110.23,Amouli,630
8210,8422037.35,544719.04,155.21,Amouli,508
8211,8422052.99,545120.96,31.02,Amouli,523
8212,8422045.36,544658.07,210.40,Amouli,634
8213,8422058.02,545083.00,38.98,Amouli,577
8215,8422056.48,545103.70,111.12,Amouli,621
8217,8422062.55,545034.25,45.62,Amouli,543
8218,8422060.31,544998.73,154.14,Amouli,526
8219,8422061.80,545054.51,124.09,Amouli,593
8220,8422064.41,545018.28,101.92,Amouli,521
8221,8422061.99,544957.46,167.03,Amouli,552
8222,8422066.91,544674.64,73.38,Amouli,582
8223,8422069.98,544974.25,53.39,Amouli,584
8224,8422070.74,544864.43,87.71,Amouli,614
8225,8422076.24,545061.19,82.24,Amouli,494
8226,8422081.54,544641.43,74.74,Amouli,558
8228,8422081.23,544948.02,177.05,Amouli,531
8229,8422094.33,545048.88,164.24,Amouli,632
8230,8422100.60,545140.93,127.31,Amouli,555
8231,8422115.84,544988.81,45.66,Amouli,541
8232,8422123.88,544923.37,133.76,Amouli,512
8234,8422131.52,544975.46,34.40,Amouli,551
8235,8422141.73,544992.36,36.07,Amouli,606
8236,8422140.39,544956.46,152.35,Amouli,567
8237,8422147.61,544928.06,90.62,Amouli,601
8238,8422163.01,544968.09,40.03,Amouli,575
8239,8422164.75,544790.56,35.22,Amouli,631
8240,8422167.78,544864.14,165.94,Amouli,625
8242,8422187.60,544787.06,266.16,Amouli,520
8243,8422201.09,544911.29,194.29,Amouli,591
8245,8422280.25,544811.48,121.61,Amouli,602
8246,8422289.54,544802.08,78.20,Amouli,533
8247,8422299.80,544756.21,149.09,Amouli,598
8248,8422307.87,544737.68,78.47,Amouli,529
8251,8422435.59,544650.18,164.51,Amouli,629
8253,8422638.89,544749.85,33.97,Amouli,559
8254,8422649.20,544793.88,43.33,Amouli,562
8255,8422685.80,544826.38,47.80,Amouli,597
8256,8422701.65,544832.88,81.34,Amouli,499
8257,8422099.89,544943.63,211.62,Amouli,530
8258,8422042.99,544931.22,111.00,Amouli,627
8259,8422055.82,544928.06,79.22,Amouli,516
8260,8422084.25,544918.15,46.05,Amouli,511
8261,8422002.95,544844.02,87.31,Amouli,618
8262,8422044.02,544859.42,66.20,Amouli,624
8263,8421952.22,544665.07,65.32,Amouli,500
8264,8421734.55,544498.12,109.16,Amouli,509
16634,544625.15,8422142.52,124.82,Amouli,570
16635,544695.76,8422264.51,39.05,Amouli,576
16636,544810.58,8422034.95,148.42,Amouli,600
16637,544635.57,8422127.21,83.11,Amouli,628
16638,544533.63,8421847.26,77.79,Amouli,534
16639,544660.05,8421971.86,95.13,Amouli,580
16640,545505.40,8421913.59,57.15,Amouli,566
16641,4483316.32,4483771.37,106.18,Amouli,513
16642,544702.54,8421986.88,164.18,Amouli,633
16643,544603.20,8421941.94,157.57,Amouli,498
16644,4483470.33,4483331.76,155.86,Amouli,501
16645,545000.18,8422072.31,96.76,Amouli,557
16646,544744.53,8421969.78,177.66,Amouli,522
16647,4483254.88,4483233.00,170.41,Amouli,538
16648,4483316.31,4483387.92,137.27,Amouli,503
16649,2513847.30,6452516.88,161.09,Amouli,497
16650,544556.70,8421973.71,115.53,Amouli,615
16651,2514236.35,6452785.47,141.59,Amouli,496
16652,4483256.16,4483242.92,71.55,Amouli,585
16653,544516.94,8421877.22,142.19,Amouli,495
16654,544746.87,8421656.78,64.82,Amouli,504
16655,544285.79,8421680.66,75.95,Amouli,556
16656,4483706.59,4483227.16,106.09,Amouli,514
16657,544754.54,8421977.58,76.31,Amouli,545
16658,4483433.87,4483331.10,96.72,Amouli,564
16659,544350.23,8421653.88,97.41,Amouli,554
16660,2513902.96,6452544.65,144.55,Amouli,608
16661,544531.61,8421972.61,73.49,Amouli,581
16662,4483263.69,4483745.28,74.69,Amouli,563
16663,2513973.10,6452871.97,130.65,Amouli,544
16664,544615.78,8421882.41,151.17,Amouli,594
16665,4483433.10,4483824.69,70.04,Amouli,613
16666,544681.11,8422047.45,57.37,Amouli,565
16667,544676.14,8421944.68,198.26,Amouli,590
16668,544814.40,8422356.11,130.62,Amouli,549
16669,4483044.80,4483211.50,104.05,Amouli,517
16670,2514291.43,6452798.28,113.89,Amouli,617
16671,544853.48,8422069.84,187.32,Amouli,610
16672,2514026.77,6453196.20,76.94,Amouli,535
16673,544404.89,8421691.80,235.81,Amouli,510
16674,545050.64,8422061.21,70.45,Amouli,605
2717,8422323.47,533511.48,220.32,Anua,638
2727,8422380.85,533494.06,209.88,Anua,637
2733,8422431.64,533652.09,233.18,Anua,636
2715,8422301.96,533419.79,286.45,Anua,-1
2716,8422307.80,533503.81,203.72,Anua,-1
2721,8422340.06,533544.61,199.78,Anua,-1
2723,8422367.60,533503.19,62.88,Anua,-1
2724,8422364.94,533463.85,263.21,Anua,-1
2729,8422383.21,533437.76,165.88,Anua,-1
2731,8422399.93,533805.31,194.85,Anua,-1
2734,8422434.38,533722.69,277.46,Anua,-1
2735,8422436.71,533700.44,286.49,Anua,-1
1881,8422655.52,544744.69,94.50,Aoa,723
1883,8422682.69,544447.40,130.33,Aoa,673
1885,8422776.84,544655.73,67.83,Aoa,730
1887,8422800.43,544557.35,89.19,Aoa,746
1888,8422805.58,544593.00,41.58,Aoa,748
1890,8422823.27,544565.79,54.25,Aoa,653
1891,8422824.66,544543.28,167.13,Aoa,655
1892,8422835.77,544583.16,152.18,Aoa,716
1893,8422849.02,544569.84,126.96,Aoa,696
1894,8422859.64,544594.63,118.54,Aoa,749
1895,8422867.02,544607.27,83.07,Aoa,769
1896,8422873.13,544619.78,68.97,Aoa,705
1897,8422900.89,544531.97,75.85,Aoa,656
1898,8422917.82,544497.61,51.54,Aoa,661
1899,8422920.96,544563.77,117.47,Aoa,763
1900,8422926.13,544618.38,130.10,Aoa,677
1901,8422932.76,544517.56,123.95,Aoa,708
1902,8422944.89,544574.82,121.63,Aoa,724
1903,8422955.62,544549.62,174.62,Aoa,725
1904,8422957.31,544593.48,66.63,Aoa,738
1905,8422968.80,544530.91,220.04,Aoa,667
1907,8422986.20,544550.14,55.51,Aoa,773
1908,8422989.42,544495.13,132.32,Aoa,768
1909,8423000.18,544477.37,32.43,Aoa,729
1910,8423003.68,544521.14,95.80,Aoa,709
1911,8423004.53,544690.04,239.50,Aoa,640
1912,8423012.40,544278.89,85.91,Aoa,761
1913,8423017.90,544295.43,148.94,Aoa,717
1914,8423019.37,544599.75,91.82,Aoa,744
1915,8423025.88,544265.42,181.53,Aoa,672
1916,8423040.43,544535.26,82.28,Aoa,642
1917,8423056.65,544493.69,146.05,Aoa,719
1918,8423062.40,544306.25,96.37,Aoa,691
1919,8423063.49,544638.12,84.17,Aoa,766
1920,8423064.66,544584.75,171.07,Aoa,726
1921,8423072.30,544485.11,48.58,Aoa,684
1922,8423081.58,544280.30,30.17,Aoa,737
1923,8423077.14,544255.24,164.15,Aoa,669
1924,8423083.64,544724.25,291.93,Aoa,734
1926,8423107.65,544783.27,139.08,Aoa,754
1927,8423111.90,544733.47,127.88,Aoa,695
1928,8423123.59,544229.81,164.72,Aoa,666
1929,8423128.97,544742.15,50.12,Aoa,675
1930,8423128.46,544701.16,111.11,Aoa,663
1931,8423134.99,544680.09,48.50,Aoa,702
1932,8423129.82,544277.68,225.81,Aoa,646
1933,8423140.61,544694.64,32.84,Aoa,762
1934,8423154.79,544278.16,73.26,Aoa,676
1935,8423157.67,544732.26,142.72,Aoa,751
1936,8423164.33,544382.25,76.37,Aoa,654
1937,8423172.94,544233.81,246.94,Aoa,704
1938,8423185.47,544794.54,78.69,Aoa,650
1939,8423187.35,544718.74,92.21,Aoa,733
1941,8423187.89,544217.32,167.82,Aoa,753
1942,8423194.65,544705.42,73.56,Aoa,674
1943,8423205.76,544407.73,99.95,Aoa,686
1945,8423210.24,544225.86,185.97,Aoa,758
1946,8423214.35,544864.67,58.38,Aoa,760
1948,8423221.63,544848.00,45.13,Aoa,736
1949,8423217.61,544709.92,184.41,Aoa,648
1950,8423224.62,544153.00,131.23,Aoa,660
1951,8423223.38,544899.48,196.72,Aoa,727
1952,8423229.10,544140.07,65.85,Aoa,742
1953,8423227.47,544455.60,208.96,Aoa,721
1954,8423233.26,544634.47,117.10,Aoa,770
1955,8423236.82,544146.98,68.24,Aoa,706
1956,8423240.56,544508.88,153.44,Aoa,714
1957,8423245.27,544094.95,122.81,Aoa,715
1959,8423251.39,544533.20,160.63,Aoa,685
1960,8423258.79,544821.89,70.06,Aoa,693
1961,8423259.58,545034.13,70.34,Aoa,692
1962,8423261.11,544491.13,69.08,Aoa,698
1963,8423267.43,544102.45,98.98,Aoa,690
1964,8423264.54,544556.10,208.79,Aoa,651
1965,8423270.88,544523.11,157.11,Aoa,703
1967,8423277.67,544090.56,182.87,Aoa,668
1968,8423277.66,544806.54,168.76,Aoa,752
1969,8423276.79,544571.50,159.03,Aoa,694
1970,8423282.11,544546.71,153.76,Aoa,710
1971,8423287.24,544739.25,86.56,Aoa,750
1972,8423289.03,544694.76,195.45,Aoa,735
1973,8423297.37,544832.22,204.81,Aoa,707
1974,8423301.43,544777.01,170.22,Aoa,739
1975,8423309.39,544894.64,114.02,Aoa,645
1978,8423319.52,544924.28,32.59,Aoa,772
1980,8423316.99,544750.98,248.01,Aoa,662
1981,8423319.99,544728.31,183.56,Aoa,657
1982,8423329.53,544846.37,71.21,Aoa,682
1983,8423326.60,544696.99,183.26,Aoa,659
1984,8423333.29,544818.77,58.21,Aoa,764
1985,8423327.90,544773.84,271.36,Aoa,747
1986,8423331.19,544794.14,161.75,Aoa,670
1987,8423330.59,544068.02,185.41,Aoa,765
1988,8423333.79,544935.45,102.90,Aoa,664
1989,8423334.50,544908.96,143.87,Aoa,740
1991,8423341.79,544923.37,62.44,Aoa,755
1992,8423343.42,544832.72,219.57,Aoa,700
1993,8423346.59,544899.54,128.94,Aoa,688
1994,8423350.54,544799.82,68.04,Aoa,728
1995,8423352.72,544844.95,144.98,Aoa,722
1996,8423357.60,544776.75,115.43,Aoa,639
1997,8423371.19,544837.96,263.15,Aoa,643
1999,8423378.71,544714.01,222.56,Aoa,665
2000,8423392.37,544801.03,218.50,Aoa,713
2001,8423409.05,544799.95,131.85,Aoa,649
2002,8423415.50,544843.56,36.78,Aoa,759
2003,8423418.35,544046.40,96.06,Aoa,701
2004,8423419.36,544831.01,224.61,Aoa,647
2006,8423434.32,544852.09,294.63,Aoa,712
2008,8423458.01,544777.03,95.11,Aoa,711
2009,8423462.61,544837.44,161.49,Aoa,678
2010,8423470.69,544814.28,159.78,Aoa,687
2011,8423471.80,544790.90,224.06,Aoa,658
2012,8423503.26,544791.91,177.01,Aoa,697
2013,8423519.91,544782.62,101.06,Aoa,680
2016,8423561.41,544760.47,184.76,Aoa,644
2017,8423596.59,544742.60,282.91,Aoa,699
2020,8422996.40,544268.34,86.53,Aoa,756
2021,8423666.40,544727.93,186.69,Aoa,757
2022,8423368.90,544804.76,231.40,Aoa,641
2023,8423385.05,544816.65,65.36,Aoa,743
2024,8423341.69,544810.22,43.48,Aoa,741
2025,8423129.88,544778.78,47.33,Aoa,731
2026,8423019.93,544745.13,128.55,Aoa,689
2027,8422881.55,544543.58,131.12,Aoa,671
2028,8422872.74,544592.56,57.66,Aoa,771
16675,544645.70,8423130.33,197.66,Aoa,720
16676,544532.48,8422919.22,129.64,Aoa,681
16677,544588.58,8423176.60,211.27,Aoa,718
16678,544386.65,8423072.11,102.79,Aoa,679
16679,544606.54,8422788.63,78.51,Aoa,652
16680,544301.64,8423185.51,133.85,Aoa,767
16681,544658.86,8423020.48,179.28,Aoa,683
16682,4483942.57,4483936.60,118.83,Aoa,732
16683,544335.49,8423098.95,142.94,Aoa,745
9233,8416977.84,525878.20,164.78,Aoloau,844
9239,8416989.36,525847.78,109.12,Aoloau,792
9240,8416998.73,525816.20,106.94,Aoloau,800
9242,8417000.38,525842.16,100.74,Aoloau,819
9243,8417010.12,525821.69,137.57,Aoloau,804
9245,8417169.57,525221.36,149.95,Aoloau,837
9246,8417171.64,525414.35,204.87,Aoloau,775
9247,8417188.29,525444.04,172.62,Aoloau,786
9248,8417236.13,524873.14,94.31,Aoloau,853
9249,8417255.30,525648.82,207.50,Aoloau,862
9251,8417276.72,524518.42,145.92,Aoloau,856
9253,8417296.10,525276.69,103.75,Aoloau,801
9255,8417318.86,525077.88,139.60,Aoloau,787
9259,8417335.08,525317.15,84.78,Aoloau,829
9261,8417337.56,524524.03,79.86,Aoloau,857
9262,8417335.97,525663.54,159.59,Aoloau,812
9263,8417340.29,524878.70,192.83,Aoloau,808
9265,8417340.13,525643.73,114.08,Aoloau,781
9270,8417350.31,525404.45,182.91,Aoloau,859
9271,8417358.13,525224.27,188.22,Aoloau,824
9275,8417369.77,524876.61,107.17,Aoloau,796
9281,8417381.93,524575.60,107.63,Aoloau,794
9283,8417384.35,524865.58,191.11,Aoloau,811
9284,8417396.08,524637.24,181.71,Aoloau,860
9286,8417407.11,525111.91,141.11,Aoloau,783
9288,8417410.94,524554.35,171.12,Aoloau,795
9289,8417412.91,525293.28,148.82,Aoloau,847
9290,8417416.37,524928.86,86.56,Aoloau,815
9295,8417425.63,524603.79,130.79,Aoloau,832
9297,8417430.30,524898.09,110.98,Aoloau,785
9298,8417429.80,525074.97,127.82,Aoloau,850
9300,8417428.32,524816.38,188.18,Aoloau,836
9302,8417442.44,524585.00,135.00,Aoloau,816
9304,8417446.24,525087.83,198.11,Aoloau,805
9308,8417450.60,524773.00,186.94,Aoloau,839
9312,8417453.68,524811.30,220.00,Aoloau,828
9318,8417459.28,524888.74,212.91,Aoloau,817
9320,8417470.23,524732.59,87.66,Aoloau,866
9321,8417468.96,524530.84,198.84,Aoloau,797
9322,8417470.57,524574.07,131.50,Aoloau,827
9326,8417485.98,524535.98,171.25,Aoloau,788
9330,8417510.26,524487.27,97.50,Aoloau,823
9331,8417511.17,524445.44,201.56,Aoloau,784
9332,8417516.28,524500.97,92.94,Aoloau,826
9333,8417523.45,524428.19,156.98,Aoloau,822
9334,8417525.65,524468.08,208.57,Aoloau,851
9336,8417553.07,524439.54,88.20,Aoloau,865
9337,8417560.42,524396.69,135.35,Aoloau,814
9338,8417563.14,524373.83,198.24,Aoloau,803
9341,8417571.16,524356.27,125.33,Aoloau,863
9344,8417580.24,524230.68,167.53,Aoloau,841
9346,8417590.66,524215.00,114.88,Aoloau,774
9347,8417592.85,524274.16,152.64,Aoloau,833
9348,8417601.03,524227.65,89.48,Aoloau,846
9349,8417599.62,524192.11,151.17,Aoloau,835
9350,8417611.30,524245.06,103.35,Aoloau,806
9352,8417622.78,524235.00,219.25,Aoloau,830
9353,8417657.25,524222.44,94.22,Aoloau,855
9354,8417672.23,524199.31,177.90,Aoloau,861
9355,8417687.85,524187.68,168.50,Aoloau,813
9356,8417698.51,524168.54,151.44,Aoloau,834
9357,8417700.53,524244.49,175.33,Aoloau,778
9358,8417703.26,524128.12,82.48,Aoloau,838
9360,8417719.03,524171.21,218.85,Aoloau,843
9361,8417725.98,524158.28,138.81,Aoloau,790
9362,8417735.94,524225.97,163.98,Aoloau,809
9364,8417797.33,524187.57,211.00,Aoloau,849
9366,8417865.78,524129.34,174.90,Aoloau,779
9367,8417887.70,524204.22,74.47,Aoloau,799
9370,8417913.83,524128.59,80.61,Aoloau,848
9373,8417924.66,524145.85,110.85,Aoloau,791
9374,8417926.55,524101.77,111.85,Aoloau,782
9377,8417967.99,524161.76,88.88,Aoloau,858
9378,8417976.25,524093.27,145.67,Aoloau,868
9379,8417975.92,524180.75,168.20,Aoloau,820
9382,8418008.25,524182.01,85.02,Aoloau,821
9389,8418065.40,524277.02,90.17,Aoloau,831
9391,8418110.54,524187.75,73.61,Aoloau,810
9392,8418111.62,524215.06,141.52,Aoloau,780
9393,8418131.79,524276.34,71.90,Aoloau,842
9397,8418182.62,524238.33,142.52,Aoloau,776
9402,8418295.02,524299.76,216.85,Aoloau,854
9403,8418298.24,524319.94,154.36,Aoloau,825
9410,8417396.94,524991.62,92.96,Aoloau,793
9412,8417424.95,525001.88,227.72,Aoloau,802
9413,8417409.28,525011.46,75.05,Aoloau,789
9415,8417389.12,525147.33,222.67,Aoloau,867
